name,mispred,accuracy
SHORT_SERVER-261,47707.0,0.9990534974239366
SHORT_SERVER-262,102024.0,0.9971519621003045
SHORT_SERVER-263,65356.0,0.9986000734063963
SHORT_SERVER-264,8838.0,0.9997540612726369
SHORT_SERVER-265,2633411.0,0.9460611732643308
SHORT_SERVER-266,3293559.0,0.929799855053738
SHORT_SERVER-267,2012372.0,0.9185421217044751
SHORT_SERVER-268,4179589.0,0.9237402321564655
SHORT_SERVER-269,958713.0,0.9755007670376605
SHORT_SERVER-27,11688.0,0.9958546062000024
SHORT_SERVER-270,550398.0,0.984685133946854
SHORT_SERVER-271,593068.0,0.9832959883282483
SHORT_SERVER-272,147740.0,0.9959639163081139
SHORT_SERVER-273,176613.0,0.9958926111769824
SHORT_SERVER-274,166845.0,0.995125339786562
SHORT_SERVER-275,167357.0,0.9961261983862697
SHORT_SERVER-276,296024.0,0.9918908404963686
SHORT_SERVER-277,70557.0,0.9837000854534403
SHORT_SERVER-278,318984.0,0.9911318145901367
SHORT_SERVER-279,152109.0,0.9965027879476788
SHORT_SERVER-28,84586.0,0.9902266633944834
SHORT_SERVER-280,1561650.0,0.9497157789576932
SHORT_SERVER-281,216983.0,0.9953523900129215
SHORT_SERVER-282,189014.0,0.9961581131936028
SHORT_SERVER-283,260420.0,0.9936833666370279
SHORT_SERVER-284,217837.0,0.995427798670089
SHORT_SERVER-285,195983.0,0.9959543067013412
SHORT_SERVER-286,329823.0,0.9927874839514668
SHORT_SERVER-287,456935.0,0.9898263314806904
SHORT_SERVER-288,2154805.0,0.9907285417376736
SHORT_SERVER-289,876039.0,0.991885973737752
SHORT_SERVER-29,10573.0,0.9926928350666512
SHORT_SERVER-290,556319.0,0.9903275508331305
SHORT_SERVER-291,980110.0,0.9897449139016826
SHORT_SERVER-292,497386.0,0.9971325396613097
SHORT_SERVER-293,4754986.0,0.9832650018411544
SHORT_SERVER-3,2821303.0,0.9745778231809602
SHORT_SERVER-30,5090.0,0.9979017257378279
SHORT_SERVER-31,5596.0,0.998799179510861
SHORT_SERVER-32,29593.0,0.9903226270602801
SHORT_SERVER-33,32896.0,0.9858412381685717
SHORT_SERVER-34,28016.0,0.9898825456578295
SHORT_SERVER-35,15378.0,0.9956548643310644
SHORT_SERVER-36,14298.0,0.9959876638482844
SHORT_SERVER-37,15094.0,0.9958126030273321
SHORT_SERVER-38,14171.0,0.9960367911964243
SHORT_SERVER-39,13356.0,0.9961631329243471
SHORT_SERVER-4,522241.0,0.9892541628824961
SHORT_SERVER-40,17514.0,0.9952132880043314
SHORT_SERVER-41,452608.0,0.9479417574487633
SHORT_SERVER-42,254970.0,0.9741321323819602
SHORT_SERVER-43,91082.0,0.9713952097764177
SHORT_SERVER-44,1019809.0,0.8573956377545563
SHORT_SERVER-45,945694.0,0.9032631825847665
SHORT_SERVER-46,635812.0,0.903162319613144
SHORT_SERVER-47,606461.0,0.9027070515854235
SHORT_SERVER-48,212692.0,0.9784556004580105
SHORT_SERVER-49,1307005.0,0.8629877713646795
SHORT_SERVER-5,1355511.0,0.9966121471466792
SHORT_SERVER-50,705241.0,0.9015016906589869
SHORT_SERVER-51,325959.0,0.9668156789373492
SHORT_SERVER-52,300716.0,0.9574146653426783
SHORT_SERVER-53,202076.0,0.9520692826995812
SHORT_SERVER-54,723279.0,0.9118262122571584
SHORT_SERVER-55,351122.0,0.9532752826295678
SHORT_SERVER-56,214516.0,0.9645668049256562
SHORT_SERVER-57,1373745.0,0.860160094498019
SHORT_SERVER-58,841283.0,0.8687402066092428
SHORT_SERVER-59,339681.0,0.9563086977951701
SHORT_SERVER-6,3691991.0,0.9873401676409349
SHORT_SERVER-60,965767.0,0.8596620760056526
SHORT_SERVER-61,1191653.0,0.8811866726010865
SHORT_SERVER-62,365248.0,0.9630864001266136
SHORT_SERVER-63,448419.0,0.9545463898600982
SHORT_SERVER-64,392470.0,0.9271019191213373
SHORT_SERVER-65,635290.0,0.92622275828567
SHORT_SERVER-66,506152.0,0.9445109650021959
SHORT_SERVER-67,910557.0,0.891190365028992
SHORT_SERVER-68,316178.0,0.9664006622569338
SHORT_SERVER-69,937139.0,0.9574423610037299
SHORT_SERVER-7,877186.0,0.993816912356689
SHORT_SERVER-70,449547.0,0.9264581481005856
SHORT_SERVER-71,145320.0,0.975872576922349
SHORT_SERVER-72,1258636.0,0.9695442561132361
SHORT_SERVER-73,463951.0,0.9856244462774523
SHORT_SERVER-74,146453.0,0.99450852986513
SHORT_SERVER-75,889856.0,0.9768568943350163
SHORT_SERVER-76,276971.0,0.9899207575784097
SHORT_SERVER-77,307133.0,0.9927288795581073
SHORT_SERVER-78,40716.0,0.9991130182994329
SHORT_SERVER-79,221053.0,0.9926693702356527
SHORT_SERVER-8,2017371.0,0.9804675504747865
SHORT_SERVER-80,205135.0,0.9940082952404597
SHORT_SERVER-81,1032171.0,0.9704847733381655
SHORT_SERVER-82,464658.0,0.9626647605519751
SHORT_SERVER-83,156227.0,0.984420186552477
SHORT_SERVER-84,393547.0,0.9657794293281787
SHORT_SERVER-85,109662.0,0.9899601112589083
SHORT_SERVER-86,208902.0,0.9813663599028598
SHORT_SERVER-87,372853.0,0.9665498770200894
SHORT_SERVER-88,232495.0,0.9739049671419994
SHORT_SERVER-89,472869.0,0.9587609688711678
SHORT_SERVER-9,184329.0,0.9957833870266424
SHORT_SERVER-90,249729.0,0.9809678837372571
SHORT_SERVER-91,633210.0,0.9461758237722977
SHORT_SERVER-92,1027170.0,0.9706754663392226
SHORT_SERVER-93,1412827.0,0.9606470199294189
SHORT_SERVER-94,1197719.0,0.9629643407021283
SHORT_SERVER-95,902389.0,0.9726899498577252
SHORT_SERVER-96,330531.0,0.9697029749254905
SHORT_SERVER-97,551219.0,0.9321456523628429
SHORT_SERVER-98,302374.0,0.9816329236770817
SHORT_SERVER-99,988432.0,0.9152632198899692
