name,mispred,accuracy
SHORT_SERVER-172,1883352.0,0.9338533903846284
SHORT_SERVER-173,718016.0,0.9766047611378161
SHORT_SERVER-174,882536.0,0.9704281111072242
SHORT_SERVER-175,1929354.0,0.9295960345719664
SHORT_SERVER-176,2465616.0,0.9189976430753651
SHORT_SERVER-177,811180.0,0.9558887784691473
SHORT_SERVER-178,1211941.0,0.9524336102575084
SHORT_SERVER-179,304560.0,0.9910332295159375
SHORT_SERVER-18,83920.0,0.9982933241009054
SHORT_SERVER-180,1508524.0,0.9562608920171527
SHORT_SERVER-181,470790.0,0.9877810835476296
SHORT_SERVER-182,2127211.0,0.933417183260931
SHORT_SERVER-183,2329156.0,0.9280158081408885
SHORT_SERVER-184,3289779.0,0.8671273148410867
SHORT_SERVER-185,3384419.0,0.8839247084269455
SHORT_SERVER-186,466246.0,0.988690941680681
SHORT_SERVER-187,3502377.0,0.8602353627365891
SHORT_SERVER-188,1194419.0,0.9736732530170195
SHORT_SERVER-189,666159.0,0.976541737922618
SHORT_SERVER-19,290682.0,0.9745639174307809
SHORT_SERVER-190,316008.0,0.9934067428035064
SHORT_SERVER-191,598401.0,0.9830363283055766
SHORT_SERVER-192,830203.0,0.9798948856498509
SHORT_SERVER-193,973364.0,0.9718779352082263
SHORT_SERVER-194,649571.0,0.9823364954303431
SHORT_SERVER-195,308506.0,0.9910104571264111
SHORT_SERVER-196,819492.0,0.9777668472376225
SHORT_SERVER-197,1419332.0,0.9624114787506761
SHORT_SERVER-198,711275.0,0.981898037039959
SHORT_SERVER-199,900391.0,0.9754634628670517
SHORT_SERVER-2,2688662.0,0.9732909805564293
SHORT_SERVER-20,348482.0,0.984296495319438
SHORT_SERVER-200,991978.0,0.9760239249797111
SHORT_SERVER-201,1111536.0,0.9696715879049354
SHORT_SERVER-202,517008.0,0.9890932643110085
SHORT_SERVER-203,1049309.0,0.9752110163915837
SHORT_SERVER-204,66914.0,0.9979243384546158
SHORT_SERVER-205,339067.0,0.9913613184048705
SHORT_SERVER-206,206956.0,0.995590923253504
SHORT_SERVER-207,1141669.0,0.9684274603763824
SHORT_SERVER-208,282791.0,0.9912396269684709
SHORT_SERVER-209,97952.0,0.9968587796118916
SHORT_SERVER-21,16119.0,0.9947461503059286
SHORT_SERVER-210,1359375.0,0.9660185321145776
SHORT_SERVER-211,75177.0,0.9936628565860198
SHORT_SERVER-212,396961.0,0.9936888765473371
SHORT_SERVER-213,269418.0,0.992805419192257
SHORT_SERVER-214,21580.0,0.9995541362570756
SHORT_SERVER-215,1488944.0,0.960275430483524
SHORT_SERVER-216,1244603.0,0.9670763960416962
SHORT_SERVER-217,777474.0,0.9840266433404715
SHORT_SERVER-218,161037.0,0.9965885451405596
SHORT_SERVER-219,37117.0,0.9978878569672239
SHORT_SERVER-22,13093.0,0.9988772841475231
SHORT_SERVER-220,414922.0,0.9869066372823723
SHORT_SERVER-221,413919.0,0.9869544695642111
SHORT_SERVER-222,81746.0,0.9984946653762816
SHORT_SERVER-223,1663985.0,0.9567091643934871
SHORT_SERVER-224,1407004.0,0.9689530773547215
SHORT_SERVER-225,1470440.0,0.9747417789037168
SHORT_SERVER-226,957298.0,0.9748875544815683
SHORT_SERVER-227,367404.0,0.9905492605044057
SHORT_SERVER-228,1096265.0,0.9715889116246476
SHORT_SERVER-229,474948.0,0.9871862762565757
SHORT_SERVER-23,43966.0,0.9939607748438787
SHORT_SERVER-230,1068950.0,0.9744678982935017
SHORT_SERVER-231,664401.0,0.9850436941155511
SHORT_SERVER-232,1312467.0,0.9656540331304424
SHORT_SERVER-233,113676.0,0.9978677171692905
SHORT_SERVER-234,1296117.0,0.9651928325621305
SHORT_SERVER-235,858747.0,0.9778796164725527
SHORT_SERVER-236,342636.0,0.990068720940438
SHORT_SERVER-237,846908.0,0.9771274448677782
SHORT_SERVER-238,1501925.0,0.9618382813115959
SHORT_SERVER-239,1986218.0,0.9503018244785042
SHORT_SERVER-24,17464.0,0.9984216613424247
SHORT_SERVER-240,1861921.0,0.9525291729787444
SHORT_SERVER-241,3039523.0,0.9038437440871626
SHORT_SERVER-242,1754676.0,0.9377069894374147
SHORT_SERVER-243,2854941.0,0.9127203821501636
SHORT_SERVER-244,2523852.0,0.9299640728479623
SHORT_SERVER-245,2426897.0,0.9372221454387418
SHORT_SERVER-246,2425879.0,0.9318389566985235
SHORT_SERVER-247,2059618.0,0.9258024244915857
SHORT_SERVER-248,2956030.0,0.9081133560078009
SHORT_SERVER-249,2883367.0,0.913589385871652
SHORT_SERVER-25,61028.0,0.9953918710485019
SHORT_SERVER-250,2547497.0,0.9228721529724184
SHORT_SERVER-251,2316990.0,0.9377623688760002
SHORT_SERVER-252,2626226.0,0.9209104096855631
SHORT_SERVER-253,2481560.0,0.9155851836138594
SHORT_SERVER-254,355388.0,0.9702505077214426
SHORT_SERVER-255,315642.0,0.9722903896790696
SHORT_SERVER-256,342103.0,0.9736944414327753
SHORT_SERVER-257,224415.0,0.9801081304354956
SHORT_SERVER-258,32311.0,0.9961525812154133
SHORT_SERVER-259,110123.0,0.9880698064148069
SHORT_SERVER-26,103129.0,0.9410591734373357
SHORT_SERVER-260,74247.0,0.9984168189620425
SHORT_SERVER-261,47173.0,0.9990640919357612
SHORT_SERVER-262,102014.0,0.9971522412540232
SHORT_SERVER-263,65435.0,0.9985983812250986
SHORT_SERVER-264,8604.0,0.9997605728886363
SHORT_SERVER-265,2636293.0,0.946002142714731
SHORT_SERVER-266,3294928.0,0.9297706756771331
SHORT_SERVER-267,2010563.0,0.9186153473813563
SHORT_SERVER-268,4183599.0,0.9236670666684109
SHORT_SERVER-269,958394.0,0.9755089188571466
SHORT_SERVER-27,11582.0,0.9958922013183118
SHORT_SERVER-270,541459.0,0.9849338622991537
SHORT_SERVER-271,588434.0,0.9834265069029934
SHORT_SERVER-272,147518.0,0.9959699810879947
SHORT_SERVER-273,176817.0,0.9958878668641634
SHORT_SERVER-274,166898.0,0.9951237913014932
SHORT_SERVER-275,167390.0,0.9961254345374122
SHORT_SERVER-276,294452.0,0.9919339032167551
SHORT_SERVER-277,70536.0,0.9837049368247498
SHORT_SERVER-278,318877.0,0.9911347893344463
SHORT_SERVER-279,152225.0,0.9965001209352201
SHORT_SERVER-28,84597.0,0.9902253924193497
SHORT_SERVER-280,1560180.0,0.9497631121020804
SHORT_SERVER-281,214438.0,0.9954069019673932
SHORT_SERVER-282,187021.0,0.9961986227876284
SHORT_SERVER-283,259636.0,0.9937023829973558
SHORT_SERVER-284,215599.0,0.9954747722630798
SHORT_SERVER-285,194338.0,0.9959882645725663
SHORT_SERVER-286,317278.0,0.9930618159835836
SHORT_SERVER-287,435510.0,0.990303359609475
SHORT_SERVER-288,2137788.0,0.990801760616064
SHORT_SERVER-289,874444.0,0.991900746906399
SHORT_SERVER-29,10602.0,0.992672792715089
SHORT_SERVER-290,554332.0,0.9903620978403235
SHORT_SERVER-291,968584.0,0.9898655127348434
SHORT_SERVER-292,495658.0,0.9971425016857036
SHORT_SERVER-293,4743181.0,0.9833065491040202
SHORT_SERVER-3,2807664.0,0.9747007213842496
SHORT_SERVER-30,5108.0,0.9978943055145039
SHORT_SERVER-31,5649.0,0.998787806479066
SHORT_SERVER-32,29674.0,0.9902961387958893
SHORT_SERVER-33,32980.0,0.9858050837426889
SHORT_SERVER-34,28088.0,0.9898565442046372
SHORT_SERVER-35,15456.0,0.9956328250163176
SHORT_SERVER-36,14398.0,0.9959596016287312
SHORT_SERVER-37,15229.0,0.9957751511529906
SHORT_SERVER-38,14255.0,0.9960132988854017
SHORT_SERVER-39,13369.0,0.9961593983277626
SHORT_SERVER-4,515835.0,0.9893859752690662
SHORT_SERVER-40,17666.0,0.9951717452257919
SHORT_SERVER-41,453111.0,0.9478839031996045
SHORT_SERVER-42,255106.0,0.9741183345626243
SHORT_SERVER-43,91005.0,0.9714193920390735
SHORT_SERVER-44,1021306.0,0.8571863056832748
SHORT_SERVER-45,946144.0,0.9032171512386473
SHORT_SERVER-46,636357.0,0.9030793131020828
SHORT_SERVER-47,607202.0,0.9025881748979281
SHORT_SERVER-48,212791.0,0.9784455723631378
SHORT_SERVER-49,1309130.0,0.8627650094120856
SHORT_SERVER-5,1350140.0,0.9966255709829116
SHORT_SERVER-50,705814.0,0.9014216619436224
SHORT_SERVER-51,326201.0,0.9667910420790413
SHORT_SERVER-52,300986.0,0.9573764297969891
SHORT_SERVER-53,202414.0,0.9519891119596243
SHORT_SERVER-54,724749.0,0.911647006904892
SHORT_SERVER-55,351160.0,0.9532702258707771
SHORT_SERVER-56,215000.0,0.9644868590642006
SHORT_SERVER-57,1377019.0,0.8598268187804633
SHORT_SERVER-58,842276.0,0.8685852754210017
SHORT_SERVER-59,340277.0,0.9562320375871688
SHORT_SERVER-6,3677750.0,0.9873890000114974
SHORT_SERVER-6-1,2466743.0,0.9800136882013566
SHORT_SERVER-6-2,1211007.0,0.9928005686221903
SHORT_SERVER-60,966909.0,0.8594961292408516
SHORT_SERVER-61,1193818.0,0.8809708120663347
SHORT_SERVER-62,366137.0,0.9629965538022328
SHORT_SERVER-63,449155.0,0.954471785846747
SHORT_SERVER-64,393145.0,0.9269765434121288
SHORT_SERVER-65,636440.0,0.9260892069501044
SHORT_SERVER-66,507484.0,0.9443649389179029
SHORT_SERVER-67,911804.0,0.8910413511673569
SHORT_SERVER-68,317023.0,0.9663108665077265
SHORT_SERVER-69,935446.0,0.9575192440304962
SHORT_SERVER-7,875478.0,0.9938289516661339
SHORT_SERVER-70,450055.0,0.926375043862842
SHORT_SERVER-71,144771.0,0.9759637271788149
SHORT_SERVER-72,1251040.0,0.9697280597153609
SHORT_SERVER-73,462795.0,0.9856602650171538
SHORT_SERVER-74,145039.0,0.9945615498699829
SHORT_SERVER-75,874766.0,0.9772493504902646
SHORT_SERVER-76,273755.0,0.990037790927128
SHORT_SERVER-77,305433.0,0.992769125655893
SHORT_SERVER-78,40732.0,0.9991126697458615
SHORT_SERVER-79,219934.0,0.992706478868905
SHORT_SERVER-8,2010426.0,0.9805347928719225
SHORT_SERVER-80,204436.0,0.9940287120470842
SHORT_SERVER-81,1025944.0,0.9706628361944396
SHORT_SERVER-82,463236.0,0.9627790181575584
SHORT_SERVER-83,156307.0,0.9844122085136245
SHORT_SERVER-84,392762.0,0.965847688387395
SHORT_SERVER-85,109520.0,0.9899731117896412
SHORT_SERVER-86,207508.0,0.9814907019115309
SHORT_SERVER-87,370541.0,0.9667572957194953
SHORT_SERVER-88,232648.0,0.9738877945575254
SHORT_SERVER-89,471215.0,0.958905214650627
SHORT_SERVER-9,183771.0,0.9957961515403062
SHORT_SERVER-90,244988.0,0.9813292004573884
SHORT_SERVER-91,631836.0,0.9462926166500742
SHORT_SERVER-92,1023222.0,0.9707881772428635
SHORT_SERVER-93,1406127.0,0.9608336421885298
SHORT_SERVER-94,1192947.0,0.9631118996589199
SHORT_SERVER-95,894315.0,0.9729343027308749
SHORT_SERVER-96,330596.0,0.9696970169166205
SHORT_SERVER-97,551990.0,0.932050743257699
SHORT_SERVER-98,302281.0,0.9816385727676055
SHORT_SERVER-99,989091.0,0.9152067248168712
